ENTREGA SEGÚN STOCK,2023-07-15,,3.565,3.573,SOLES,ENVIADA,F001-0751,Aceptado,751,T001-0794
ENTREGA SEGÚN STOCK,2023-07-15,,3.558,3.567,SOLES,ENVIADA,F001-0750,Aceptado,750,T001-0793
ENTREGA SEGÚN STOCK,2023-07-13,,3.588,3.599,SOLES,ENVIADA,F001-0749,Aceptado,749,T001-0792
ENTREGA SEGÚN STOCK,2023-07-13,,3.588,3.599,SOLES,ENVIADA,F001-0748,Aceptado,748,T001-0790
ENTREGA SEGÚN STOCK,2023-07-12,,3.632,3.638,SOLES,ENVIADA,F001-0747,Aceptado,747,T001-0789
"PRODUCTOS EN STOCK 15 DÍAS HÁBILES LA ENTREGA, PARA FABRICACIÓN DE 20 A 25 DÍAS HÁBILES",2023-07-12,23-00969-SC,3.621,3.63,SOLES,ENVIADA,F001-0746,Aceptado,746,T001-0788
"PRODUCTOS EN STOCK 15 DÍAS HÁBILES LA ENTREGA, PARA FABRICACIÓN DE 20 A 25 DÍAS HÁBILES",2023-07-12,23-00950-SC,3.64,3.645,SOLES,ENVIADA,F001-0745,Aceptado,745,T001-0787
ENTREGA SEGÚN STOCK,2023-07-11,,3.636,3.643,SOLES,ENVIADA,F001-0744,Aceptado,744,T001-0786
,2023-07-11,,3.636,3.643,SOLES,ENVIADA,F001-0743,Aceptado,743,T001-0785
ENTREGA SEGÚN STOCK,2023-07-11,,3.636,3.643,SOLES,ENVIADA,F001-0742,Aceptado,742,T001-0784
ENTREGA SEGÚN STOCK,2023-07-10,,3.637,3.643,DOLARES,ENVIADA,F001-0741,Aceptado,741,T001-0783
ENTREGA SEGÚN STOCK,2023-07-10,,3.627,3.633,SOLES,ENVIADA,F001-0740,Aceptado,740,T001-0782
ENTREGA SEGÚN STOCK,2023-07-10,,3.637,3.643,SOLES,ENVIADA,F001-0739,Aceptado,739,T001-0781
ENTREGA SEGÚN STOCK,2023-07-08,,3.637,3.643,SOLES,ENVIADA,F001-0738,Por Procesar,738,T001-0779
ENTREGA SEGÚN STOCK,2023-07-07,,3.627,3.633,DOLARES,ENVIADA,F001-0737,Aceptado,737,T001-0778
ENTREGA SEGÚN STOCK,2023-07-07,,3.627,3.633,DOLARES,ENVIADA,F001-0736,Aceptado,736,T001-0777
ENTREGA SEGÚN STOCK,2023-07-07,,3.627,3.633,DOLARES,GENERADA,F001-0735,,735,T001-0775
ENTREGA SEGÚN STOCK,2023-07-07,,3.641,3.648,SOLES,ENVIADA,F001-0734,Aceptado,734,T001-0776
ENTREGA SEGÚN STOCK,2023-07-06,,3.627,3.633,DOLARES,GENERADA,F001-0733,,733,T001-0774
ENTREGA SEGÚN STOCK,2023-07-06,,3.627,3.633,DOLARES,GENERADA,F001-0732,,732,T001-0773
ENTREGA SEGÚN STOCK,2023-07-05,,3.621,3.63,DOLARES,ENVIADA,F001-0731,Aceptado,731,T001-0771
ENTREGA SEGÚN STOCK,2023-07-05,,3.624,3.634,DOLARES,ENVIADA,F001-0730,Aceptado,730,T001-0770
OC: 3008373959   ( 1 CAJA Y 1 PAQUETE ),2023-07-05,3008373959,3.671,3.674,DOLARES,ENVIADA,F001-0729,Aceptado,729,T001-0769
ENTREGA SEGÚN STOCK,2023-07-05,,3.624,3.634,DOLARES,ENVIADA,F001-0728,Aceptado,728,T001-0768
ENTREGA SEGÚN STOCK,2023-07-05,,3.624,3.634,SOLES,ENVIADA,F001-0726,Aceptado,726,T001-0766
ENTREGA SEGÚN STOCK,2023-07-05,,3.624,3.634,DOLARES,ENVIADA,F001-0725,Aceptado,725,T001-0765
ENTREGA SEGÚN STOCK,2023-07-04,,3.621,3.63,DOLARES,ENVIADA,F001-0724,Aceptado,724,T001-0764
ENTREGA SEGÚN STOCK,2023-07-04,,3.621,3.63,SOLES,ENVIADA,F001-0723,Aceptado,723,T001-0763
ENTREGA SEGÚN STOCK,2023-07-03,,3.624,3.633,DOLARES,ENVIADA,F001-0722,Aceptado,722,T001-0762
ENTREGA SEGÚN STOCK,2023-07-03,,3.624,3.633,SOLES,ENVIADA,F001-0721,Aceptado,721,T001-0759
ENTREGA SEGÚN STOCK,2023-07-03,,3.624,3.633,DOLARES,ENVIADA,F001-0720,Aceptado,720,T001-0758
ENTREGA SEGÚN STOCK,2023-07-03,,3.624,3.633,DOLARES,ENVIADA,F001-0719,Aceptado,719,T001-0757
ENTREGA SEGÚN STOCK,2023-07-03,,3.624,3.633,DOLARES,ENVIADA,F001-0718,Aceptado,718,T001-0756
"PRODUCTOS EN STOCK 15 DÍAS HÁBILES LA ENTREGA, PARA FABRICACIÓN DE 20 A 25 DÍAS HÁBILES",2023-06-28,23-00946-SC,3.628,3.638,SOLES,ENVIADA,F001-0716,Aceptado,716,T001-0755
ENTREGA SEGÚN STOCK,2023-06-28,,3.633,3.64,SOLES,ENVIADA,F001-0715,Aceptado,715,T001-0754
ENTREGA SEGÚN STOCK,2023-06-28,,3.633,3.64,SOLES,ENVIADA,F001-0714,Aceptado,714,T001-0753
ENTREGA SEGÚN STOCK,2023-06-28,,3.633,3.64,SOLES,ENVIADA,F001-0713,Aceptado,713,T001-0752
ENTREGA SEGÚN STOCK,2023-06-27,,3.635,3.642,SOLES,ENVIADA,F001-0712,Aceptado,712,T001-0751
ENTREGA SEGÚN STOCK,2023-06-27,,3.635,3.642,SOLES,ENVIADA,F001-0711,Aceptado,711,T001-0750
CARENA E/P JOSELITO 2,2023-06-27,OC01-00008,3.649,3.659,DOLARES,ENVIADA,F001-0710,Aceptado,710,T001-0749
CARENA E/P DON WILLY,2023-06-27,OC01-00010,3.649,3.659,DOLARES,ENVIADA,F001-0709,Aceptado,709,T001-0748
ENTREGA SEGÚN STOCK,2023-06-27,,3.635,3.642,SOLES,ENVIADA,F001-0708,Aceptado,708,T001-0747
ENTREGA SEGÚN STOCK,2023-06-27,,3.635,3.642,SOLES,GENERADA,F001-0707,,707,T001-0746
"PRODUCTOS EN STOCK 15 DÍAS HÁBILES LA ENTREGA, PARA FABRICACIÓN DE 20 A 25 DÍAS HÁBILES",2023-06-26,23-00930-SC,3.646,3.652,SOLES,ENVIADA,F001-0706,Aceptado,706,T001-0745
"PRODUCTOS EN STOCK 15 DÍAS HÁBILES LA ENTREGA, PARA FABRICACIÓN DE 20 A 25 DÍAS HÁBILES",2023-06-26,23-00921-SC,3.631,3.645,SOLES,ENVIADA,F001-0705,Aceptado,705,T001-0744
"PRODUCTOS EN STOCK 15 DÍAS HÁBILES LA ENTREGA, PARA FABRICACIÓN DE 20 A 25 DÍAS HÁBILES",2023-06-26,23-00914-SC,3.671,3.674,SOLES,ENVIADA,F001-0704,Aceptado,704,T001-0743
ENTREGA SEGÚN STOCK,2023-06-26,,3.628,3.638,SOLES,ENVIADA,F001-0701,Aceptado,701,T001-0742
ENTREGA SEGÚN STOCK,2023-06-26,,3.628,3.638,SOLES,ENVIADA,F001-0700,Aceptado,700,T001-0741
ENTREGA SEGÚN STOCK,2023-06-26,,3.628,3.638,DOLARES,ENVIADA,F001-0699,Aceptado,699,T001-0740
ENTREGA SEGÚN STOCK,2023-06-26,,3.628,3.638,SOLES,ENVIADA,F001-0698,Aceptado,698,T001-0739
ENTREGA SEGÚN STOCK,2023-06-24,,3.628,3.638,DOLARES,ENVIADA,F001-0697,Aceptado,697,T001-0738
ENTREGA SEGÚN STOCK,2023-06-24,,3.628,3.638,SOLES,ENVIADA,F001-0696,Aceptado,696,T001-0737
ENTREGA SEGÚN STOCK,2023-06-23,,3.64,3.645,SOLES,ENVIADA,F001-0695,Aceptado,695,T001-0736
ENTREGA SEGÚN STOCK,2023-06-23,,3.634,3.641,SOLES,ENVIADA,F001-0694,Aceptado,694,T001-0735
ENTREGA SEGÚN STOCK,2023-06-23,,3.634,3.641,SOLES,ENVIADA,F001-0693,Aceptado,693,T001-0734
ENTREGA SEGÚN STOCK,2023-06-23,,3.634,3.641,SOLES,ENVIADA,F001-0692,Aceptado,692,T001-0733
ENTREGA SEGÚN STOCK,2023-06-22,,3.64,3.645,SOLES,ENVIADA,F001-0691,Aceptado,691,T001-0732
ENTREGA SEGÚN STOCK,2023-06-22,,3.64,3.645,SOLES,ENVIADA,F001-0690,Aceptado,690,T001-0731
ENTREGA SEGÚN STOCK,2023-06-22,,3.64,3.645,SOLES,GENERADA,F001-0689,,689,T001-0730
ENTREGA SEGÚN STOCK,2023-06-19,,3.631,3.645,SOLES,ENVIADA,F001-0688,Aceptado,688,T001-0729
ENTREGA SEGÚN STOCK,2023-06-19,,3.631,3.645,SOLES,ENVIADA,F001-0687,Anulado,687,T001-0728
ENTREGA SEGÚN STOCK,2023-06-19,,3.648,3.654,DOLARES,ENVIADA,F001-0686,Aceptado,686,T001-0727
ENTREGA SEGÚN STOCK,2023-06-16,,3.648,3.654,SOLES,ENVIADA,F001-0685,Aceptado,685,T001-0726
ENTREGA SEGÚN STOCK,2023-06-14,,3.641,3.648,SOLES,ENVIADA,F001-0684,Aceptado,684,T001-0725
ENTREGA SEGÚN STOCK,2023-06-14,,3.641,3.648,SOLES,ENVIADA,F001-0683,Aceptado,683,T001-0724
OBRA PUENTE COMUNEROS II,2023-06-13,23-00904-SC,3.671,3.675,SOLES,ENVIADA,F001-0682,Aceptado,682,T001-0723
ENTREGA SEGÚN STOCK,2023-06-13,,3.65,3.658,DOLARES,ENVIADA,F001-0680,Aceptado,680,T001-0722
,2023-06-12,,3.641,3.646,SOLES,ENVIADA,F001-0678,Aceptado,678,T001-0721
,2023-06-12,,3.641,3.646,SOLES,ENVIADA,F001-0677,Aceptado,677,T001-0720
,2023-06-10,,3.641,3.646,SOLES,ENVIADA,F001-0676,Aceptado,676,T001-0719
,2023-06-10,,3.641,3.646,SOLES,ENVIADA,F001-0675,Anulado,675,T001-0718
ENTREGA SEGÚN STOCK,2023-06-09,,3.655,3.661,SOLES,ENVIADA,F001-0674,Aceptado,674,T001-0717
ENTREGA SEGÚN STOCK,2023-06-09,,3.655,3.661,SOLES,ENVIADA,F001-0673,Aceptado,673,T001-0716
,2023-06-09,,3.655,3.661,SOLES,ENVIADA,F001-0672,Aceptado,672,T001-0715
OC : 2722869,2023-06-08,2722869,3.671,3.674,DOLARES,ENVIADA,F001-0671,Aceptado,671,T001-0714
ENTREGA SEGÚN STOCK,2023-06-07,,3.673,3.68,SOLES,ENVIADA,F001-0670,Aceptado,670,T001-0713
"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",2023-06-06,23-00860-SC,3.667,3.68,SOLES,ENVIADA,F001-0669,Aceptado,669,T001-0712
"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",2023-06-06,23-00813-SC,3.656,3.667,SOLES,ENVIADA,F001-0668,Aceptado,668,T001-0711
ENTREGA SEGÚN STOCK,2023-06-06,,3.676,3.684,SOLES,ENVIADA,F001-0667,Aceptado,667,T001-0710
ENTREGA SEGÚN STOCK,2023-06-06,,3.673,3.68,SOLES,ENVIADA,F001-0666,Aceptado,666,T001-0709
ENTREGA SEGÚN STOCK,2023-06-05,,3.682,3.688,SOLES,ENVIADA,F001-0665,Aceptado,665,T001-0708
ENTREGA SEGÚN STOCK,2023-06-05,,3.682,3.688,SOLES,ENVIADA,F001-0664,Aceptado,664,T001-0707
ENTREGA SEGÚN STOCK,2023-06-05,,3.682,3.688,SOLES,ENVIADA,F001-0663,Aceptado,663,T001-0706
ENTREGA SEGÚN STOCK,2023-06-05,,3.682,3.688,SOLES,ENVIADA,F001-0662,Aceptado,662,T001-0705
ENTREGA SEGÚN STOCK,2023-06-03,,3.682,3.688,SOLES,ENVIADA,F001-0661,Aceptado,661,T001-0704
ENTREGA SEGÚN STOCK,2023-06-03,,3.843,3.848,DOLARES,ENVIADA,F001-0660,Aceptado,660,T001-0703
ENTREGA SEGÚN STOCK,2023-06-02,,3.676,3.684,SOLES,ENVIADA,F001-0659,Aceptado,659,T001-0702
ENTREGA SEGÚN STOCK,2023-06-02,,3.676,3.684,SOLES,ENVIADA,F001-0658,Aceptado,658,T001-0701
"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",2023-06-02,23-00808-SC,3.698,3.702,SOLES,ENVIADA,F001-0657,Aceptado,657,T001-0700
"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",2023-06-02,23-00785-SC,3.649,3.659,SOLES,ENVIADA,F001-0656,Aceptado,656,T001-0699
ENTREGA SEGÚN STOCK,2023-06-02,,3.676,3.684,SOLES,ENVIADA,F001-0655,Aceptado,655,T001-0698
Segundo Gutierrez Gamboa   DNI: 75702480,2023-06-01,,3.667,3.68,SOLES,ENVIADA,F001-0654,Aceptado,654,T001-0697
"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",2023-06-01,23-00813-SC,3.656,3.667,SOLES,ENVIADA,F001-0653,Aceptado,653,T001-0696
ENTREGA SEGÚN STOCK,2023-05-31,,3.671,3.677,SOLES,ENVIADA,F001-0652,Aceptado,652,T001-0695
ENTREGA SEGÚN STOCK,2023-05-31,,3.671,3.677,SOLES,ENVIADA,F001-0651,Aceptado,651,T001-0694
"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",2023-05-31,23-00808-SC,3.698,3.702,SOLES,ENVIADA,F001-0650,Aceptado,650,T001-0693
"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",2023-05-31,23-00785-SC,3.649,3.659,SOLES,ENVIADA,F001-0649,Aceptado,649,T001-0692
ENTREGA SEGÚN STOCK,2023-05-30,,3.667,3.68,SOLES,ENVIADA,F001-0648,Aceptado,648,T001-0690
"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",2023-05-30,23-00808-SC,3.698,3.702,SOLES,ENVIADA,F001-0646,Anulado,646,T001-0689
"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",2023-05-30,23-00785-SC,3.649,3.659,SOLES,ENVIADA,F001-0645,Anulado,645,T001-0688
ENTREGA SEGÚN STOCK,2023-05-30,,3.667,3.68,SOLES,ENVIADA,F001-0644,Aceptado,644,T001-0687
ENTREGA SEGÚN STOCK,2023-05-30,,3.667,3.68,SOLES,ENVIADA,F001-0643,Aceptado,643,T001-0686
ENTREGA SEGÚN STOCK,2023-05-29,,3.683,3.69,DOLARES,ENVIADA,F001-0642,Aceptado,642,T001-0685
ENTREGA SEGÚN STOCK,2023-05-29,,3.671,3.675,SOLES,ENVIADA,F001-0641,Aceptado,641,T001-0684
ENTREGA SEGÚN STOCK,2023-05-29,,3.671,3.675,SOLES,ENVIADA,F001-0640,Aceptado,640,T001-0683
ENTREGA SEGÚN STOCK,2023-05-29,,3.671,3.675,SOLES,ENVIADA,F001-0639,Aceptado,639,T001-0682
ENTREGA SEGÚN STOCK,2023-05-27,,3.671,3.675,SOLES,ENVIADA,F001-0638,Aceptado,638,T001-0681
ENTREGA SEGÚN STOCK,2023-05-27,,3.689,3.695,SOLES,ENVIADA,F001-0637,Aceptado,637,T001-0680
ENTREGA SEGÚN STOCK,2023-05-27,,3.671,3.675,SOLES,ENVIADA,F001-0636,Aceptado,636,T001-0679
ENTREGA SEGÚN STOCK,2023-05-27,,3.671,3.675,DOLARES,ENVIADA,F001-0635,Aceptado,635,T001-0678
ENTREGA SEGÚN STOCK,2023-05-26,,3.686,3.695,DOLARES,ENVIADA,F001-0634,Aceptado,634,T001-0677
ENTREGA SEGÚN STOCK,2023-05-26,,3.692,3.698,SOLES,ENVIADA,F001-0633,Aceptado,633,T001-0676
ENTREGA SEGÚN STOCK,2023-05-25,,3.683,3.69,SOLES,ENVIADA,F001-0632,Aceptado,632,T001-0675
ENTREGA SEGÚN STOCK,2023-05-25,,3.683,3.69,SOLES,ENVIADA,F001-0631,Aceptado,631,T001-0674
ENTREGA SEGÚN STOCK,2023-05-24,,3.689,3.695,SOLES,ENVIADA,F001-0630,Aceptado,630,T001-0673
ENTREGA SEGÚN STOCK,2023-05-24,,3.686,3.695,SOLES,ENVIADA,F001-0629,Aceptado,629,T001-0672
ENTREGA SEGÚN STOCK,2023-05-23,,3.686,3.695,SOLES,ENVIADA,F001-0628,Aceptado,628,T001-0671
ENTREGA SEGÚN STOCK,2023-05-23,,3.686,3.695,SOLES,ENVIADA,F001-0627,Aceptado,627,T001-0670
ENTREGA SEGÚN STOCK,2023-05-23,,3.688,3.696,SOLES,ENVIADA,F001-0626,Aceptado,626,T001-0669
E/P MARIA VIRGINIA,2023-05-22,,3.649,3.659,DOLARES,ENVIADA,F001-0624,Aceptado,624,T001-0668
E/P DON PEDRO,2023-05-22,,3.649,3.659,DOLARES,ENVIADA,F001-0623,Aceptado,623,T001-0667
ENTREGA SEGÚN STOCK,2023-05-20,,3.688,3.696,SOLES,ENVIADA,F001-0622,Aceptado,622,T001-0666
ENTREGA SEGÚN STOCK,2023-05-20,AL0006-2023,3.688,3.696,SOLES,ENVIADA,F001-0621,Aceptado,621,T001-0665
ENTREGA SEGÚN STOCK,2023-05-19,,3.698,3.702,SOLES,ENVIADA,F001-0620,Aceptado,620,T001-0664
ENTREGA SEGÚN STOCK,2023-05-19,,3.698,3.702,DOLARES,ENVIADA,F001-0619,Aceptado,619,T001-0663
ENTREGA SEGÚN STOCK,2023-05-18,,3.698,3.702,DOLARES,ENVIADA,F001-0618,Aceptado,618,T001-0662
ENTREGA SEGÚN STOCK,2023-05-18,,3.691,3.697,SOLES,ENVIADA,F001-0616,Aceptado,616,T001-0661
ENTREGA SEGÚN STOCK,2023-05-18,,3.678,3.683,SOLES,ENVIADA,F001-0615,Aceptado,615,T001-0660
ENTREGA SEGÚN STOCK,2023-05-17,,3.678,3.683,DOLARES,ENVIADA,F001-0614,Aceptado,614,T001-0659
ENTREGA SEGÚN STOCK,2023-05-17,,3.678,3.683,SOLES,ENVIADA,F001-0613,Aceptado,613,T001-0658
ENTREGA SEGÚN STOCK,2023-05-17,,3.656,3.667,SOLES,ENVIADA,F001-0612,Aceptado,612,T001-0657
ENTREGA SEGÚN STOCK,2023-05-17,,3.678,3.683,DOLARES,ENVIADA,F001-0611,Aceptado,611,T001-0656
ENTREGA SEGÚN STOCK,2023-05-16,AL0005-2023,3.656,3.667,SOLES,ENVIADA,F001-0610,Aceptado,610,T001-0655
ENTREGA SEGÚN STOCK,2023-05-15,,3.649,3.659,DOLARES,ENVIADA,F001-0609,Aceptado,609,T001-0654
ENTREGA SEGÚN STOCK,2023-05-15,,3.649,3.659,SOLES,ENVIADA,F001-0608,Aceptado,608,T001-0653
ENTREGA SEGÚN STOCK,2023-05-15,,3.649,3.659,DOLARES,ENVIADA,F001-0607,Anulado,607,T001-0652
ENTREGA SEGÚN STOCK,2023-05-13,,3.649,3.659,SOLES,ENVIADA,F001-0606,Aceptado,606,T001-0651
ENTREGA SEGÚN STOCK,2023-05-12,,3.675,3.683,SOLES,ENVIADA,F001-0605,Aceptado,605,T001-0650
ENTREGA SEGÚN STOCK,2023-05-12,,3.675,3.683,SOLES,ENVIADA,F001-0604,Aceptado,604,T001-0649
ENTREGA SEGÚN STOCK,2023-05-11,,3.67,3.678,DOLARES,ENVIADA,F001-0603,Aceptado,603,T001-0648
ENTREGA SEGÚN STOCK,2023-05-11,,3.67,3.678,SOLES,ENVIADA,F001-0602,Aceptado,602,T001-0647
